,rank_ic
2014-05-05,-0.1514655782010373
2014-06-03,-0.18577786315045017
2014-07-01,-0.28552074246983394
2014-08-01,-0.07178920661408275
2014-09-01,0.06315978010470454
2014-10-08,0.006105042030209274
2014-11-03,-0.09969733232372927
2014-12-01,0.03203787455341963
2015-01-05,-0.48584054086315864
2015-02-02,-0.1310068409750774
2015-03-02,-0.20970076860519846
2015-04-01,-0.0707475003626438
2015-05-04,0.1051254869718667
2015-06-01,-0.44406141824047535
2015-07-01,-0.2605039620535297
2015-08-03,-0.20576668215323787
2015-09-01,-0.3208339512859072
2015-10-08,-0.1674942011696381
2015-11-02,-0.04526547811078029
2015-12-01,-0.18660250564509903
2016-01-04,-0.30911462580976545
2016-02-01,-0.05978738715607743
2016-03-01,-0.2826107433570148
2016-04-01,-0.06870251736193606
2016-05-03,-0.07007597424393835
2016-06-01,0.09222629113741537
2016-07-01,-0.3165717471309043
2016-08-01,-0.15180451015996993
2016-09-01,0.008333825968209899
2016-10-10,-0.1391983876874569
2016-11-01,0.016279145382518914
2016-12-01,0.23348688738858456
2017-01-03,0.04162463738394148
2017-02-03,-0.10186446608570676
2017-03-01,0.13401404773172068
2017-04-05,0.23115300897322386
2017-05-02,0.19818511933240462
2017-06-01,-0.11387675157257279
2017-07-03,0.11769116970465289
2017-08-01,-0.3272116111799914
2017-09-01,-0.018702729123369587
2017-10-09,-0.11863131535096402
2017-11-01,0.05930344497358273
2017-12-01,0.1461627013790473
2018-01-02,0.15142055905943214
2018-02-01,-0.03771702021156446
2018-03-01,-0.30695011037247766
2018-04-02,0.03923888060374316
2018-05-02,-0.10373160825679285
2018-06-01,0.10231562783000318
2018-07-02,-0.1981489164350817
2018-08-01,0.04659256417956749
2018-09-03,0.06989893538909735
2018-10-08,0.0656901912288814
2018-11-01,-0.2133859216944687
2018-12-03,0.05506972048425257
2019-01-02,-0.053874948216299914
2019-02-01,-0.23305655113117366
2019-03-01,0.014510742491751898
2019-04-01,-0.14767861334501514
2019-05-06,-0.08958981801242483
2019-06-03,-0.08501053580907136
2019-07-01,-0.004926133681370279
2019-08-01,0.14538697925286806
2019-09-02,-0.031443607281735814
2019-10-08,0.001137746763911226
2019-11-01,-0.021066605002234184
2019-12-02,-0.050379079896892325
2020-01-02,0.0723250536901871
2020-02-03,0.16953566221509658
2020-03-02,-0.41994597002649425
2020-04-01,0.09569278703727921
2020-05-06,-0.05771773488841262
2020-06-01,-0.02979389908369756
2020-07-01,-0.03895605554854314
2020-08-03,-0.1660331904884874
2020-09-01,-0.007267436812149854
2020-10-09,0.15904251192499877
2020-11-02,-0.12904230813994505
2020-12-01,0.1103303649032882
2021-01-04,0.09109624855969267
2021-02-01,-0.21733454348151984
2021-03-01,-0.04574548060061017
2021-04-01,-0.050009825364113566
2021-05-06,-0.09741359376354795
2021-06-01,-0.0561800674728528
2021-07-01,0.13791182332654828
2021-08-02,-0.09952948304718999
2021-09-01,-0.4067804773888842
2021-10-08,-0.10573031122356004
2021-11-01,-0.21326538925339247
2021-12-01,-0.19170253562141631
2022-01-04,-0.22223018910269735
2022-02-07,-0.016987924311387927
2022-03-01,0.32756697098067505
2022-04-01,0.026325024222701488
2022-05-05,-0.3199549684160344
2022-06-01,-0.30396243024393504
2022-07-01,0.07459362313314197
2022-08-01,-0.33099812179888294
2022-09-01,-0.05250140908386269
2022-10-10,-0.048981077435556575
2022-11-01,-0.2213138454615401
2022-12-01,0.057789033211091904
2023-01-03,-0.21189787469566512
2023-02-01,-0.024465146568268033
2023-03-01,0.06232428885882266
2023-04-03,-0.0051899620959375975
2023-05-04,0.021767028927083355
2023-06-01,-0.15653528722631285
2023-07-03,-0.31007577517384927
2023-08-01,0.13152891458834307
2023-09-01,-0.03103337202609257
2023-10-09,0.034419512501225415
2023-11-01,0.03893374608647424
2023-12-01,-0.014645888512568896
2024-01-02,-0.21101120140150842
2024-02-01,-0.2687680838579841
2024-03-01,-0.27655276282048774
2024-04-01,0.10611640679183458
2024-05-06,0.14135686021051083
2024-06-03,0.20061249566532482
2024-07-01,-0.20902939137671958
2024-08-01,-0.06615516063122931
2024-09-02,-0.1692199726448847
2024-10-08,0.14874222091310765
2024-11-01,-0.1567272842474154
2024-12-02,-0.3104388906602418
