,rank_ic
2014-04-01,0.0024557947639053347
2014-05-05,0.24050222917364444
2014-06-03,0.22452153687382878
2014-07-01,-0.270098038173925
2014-08-01,0.13817104886572992
2014-09-01,-0.029334643441984002
2014-10-08,-0.1616192586554995
2014-11-03,-0.09732703805942722
2014-12-01,-0.35489621618307804
2015-01-05,0.43277746001796213
2015-02-02,0.2600219897905033
2015-03-02,0.09540160391701291
2015-04-01,-0.010492559885374984
2015-05-04,0.05313818864462934
2015-06-01,-0.018641900948123676
2015-07-01,0.10713980390939015
2015-08-03,-0.10277450389480916
2015-09-01,0.24685309023323374
2015-10-08,0.3521227135957726
2015-11-02,0.23659044052928815
2015-12-01,-0.008515114322249495
2016-01-04,-0.19435216883622888
2016-02-01,-0.04094488578824947
2016-03-01,0.3164736442352124
2016-04-01,-0.05899021126847612
2016-05-03,0.09702781890633867
2016-06-01,0.1528285351455099
2016-07-01,-0.22108871390919665
2016-08-01,0.0893921854048559
2016-09-01,-0.04647553995731186
2016-10-10,0.11384642545075371
2016-11-01,-0.10249263275456114
2016-12-01,-0.2984113526760102
2017-01-03,-0.32995767775148005
2017-02-03,0.1054721180368485
2017-03-01,-0.16572176837430497
2017-04-05,-0.2855738670560393
2017-05-02,-0.37310677880845067
2017-06-01,0.062191214431588794
2017-07-03,-0.19275184063039216
2017-08-01,0.2533717397458038
2017-09-01,-0.025257168845356014
2017-10-09,-0.15583316983915296
2017-11-01,-0.26363269237916764
2017-12-01,-0.0986393656011642
2018-01-02,-0.26008351058368834
2018-02-01,0.02591017411994611
2018-03-01,0.41433569297310685
2018-04-02,-0.18033323797837822
2018-05-02,-0.11669403297368035
2018-06-01,-0.08257500161642663
2018-07-02,0.009193674581044451
2018-08-01,-0.16308949540843073
2018-09-03,-0.11293955647212152
2018-10-08,-0.08750499111051871
2018-11-01,0.16961331569074387
2018-12-03,-0.13762530683313617
2019-01-02,-0.2143427043016005
2019-02-01,0.410395405865663
2019-03-01,-0.0007365981886934144
2019-04-01,-0.19941892593447724
2019-05-06,0.004895068707120157
2019-06-03,-0.11235399549744912
2019-07-01,-0.1689098714514053
2019-08-01,0.031282766701950473
2019-09-02,-0.026840938139906307
2019-10-08,-0.17456770422587176
2019-11-01,-0.10239022996146606
2019-12-02,0.15025115406101214
2020-01-02,-0.026632480682593794
2020-02-03,0.0919703795356399
2020-03-02,-0.089868077492315
2020-04-01,0.10281387868524673
2020-05-06,0.09375857003397396
2020-06-01,0.11748653628044782
2020-07-01,-0.08130583356440493
2020-08-03,-0.07175865221306149
2020-09-01,-0.0204089270652245
2020-10-09,-0.18617455144982767
2020-11-02,-0.10300838195817957
2020-12-01,-0.1128774942409156
2021-01-04,-0.18187255647429618
2021-02-01,0.12745651890519022
2021-03-01,-0.10540171363223863
2021-04-01,0.006584363863748112
2021-05-06,0.28471919286302333
2021-06-01,0.04040761865990609
2021-07-01,-0.02427327922446266
2021-08-02,-0.12287506223554705
2021-09-01,0.07659918018681121
2021-10-08,0.10791336002864943
2021-11-01,0.12954346695559857
2021-12-01,-0.2510352639485393
2022-01-04,-0.2176482252080545
2022-02-07,0.1004498819389101
2022-03-01,-0.22303723861929797
2022-04-01,-0.20855920523970045
2022-05-05,0.28675106444394316
2022-06-01,0.2414213010318763
2022-07-01,0.11511216073055754
2022-08-01,-0.1676832113136469
2022-09-01,-0.19415656853571917
2022-10-10,0.10502285854829295
2022-11-01,-0.002206633467134169
2022-12-01,-0.09908177677725476
2023-01-03,0.3394724493055788
2023-02-01,-0.18899308300370224
2023-03-01,-0.1668381757370829
2023-04-03,-0.24396434393954908
2023-05-04,0.05350390794005225
2023-06-01,0.0736482500676026
2023-07-03,-0.19274936345608965
2023-08-01,-0.06597645352798935
2023-09-01,-0.12238129990361422
2023-10-09,-0.0815579902854823
2023-11-01,0.09614249631772108
2023-12-01,-0.152641208308303
2024-01-02,-0.2031839904757477
2024-02-01,0.2557641449148482
2024-03-01,0.2698258353424458
2024-04-01,-0.38445933368339247
2024-05-06,-0.12797940549012937
2024-06-03,-0.2454345976952084
2024-07-01,0.10962393389506991
2024-08-01,-0.03746707408068142
2024-09-02,0.32778213666655015
2024-10-08,-0.029731054844301913
2024-11-01,-0.0070821825481476915
2024-12-02,-0.11343868532826111
