,rank_ic
2014-02-07,-0.1275384110676229
2014-03-03,-0.4437762690168992
2014-04-01,-0.08532236267261299
2014-05-05,0.12588859138680436
2014-06-03,0.1501610491595417
2014-07-01,-0.3645198690924819
2014-08-01,0.054424872073025606
2014-09-01,-0.010321509880184515
2014-10-08,-0.13656149572037943
2014-11-03,-0.20033507325326813
2014-12-01,-0.2270103752063619
2015-01-05,-0.08092836343308879
2015-02-02,0.08132294457397478
2015-03-02,-0.05180445274014412
2015-04-01,-0.06347283911071792
2015-05-04,0.23358091354784197
2015-06-01,-0.32617839582106006
2015-07-01,-0.14078917492798443
2015-08-03,-0.2450055884541583
2015-09-01,0.1966475770715437
2015-10-08,0.21264110086126797
2015-11-02,0.08992589510863509
2015-12-01,-0.16542133559965952
2016-01-04,-0.2757997667747252
2016-02-01,-0.07002471468132188
2016-03-01,0.33334543077080386
2016-04-01,-0.07987890954637297
2016-05-03,0.017935806244560402
2016-06-01,0.1629591658614963
2016-07-01,-0.581188676413246
2016-08-01,-0.08211932440790408
2016-09-01,-0.1444501329366881
2016-10-10,0.04061788335743502
2016-11-01,-0.15667031906901777
2016-12-01,-0.09643283351975969
2017-01-03,-0.28082845485899094
2017-02-03,0.06962867665438856
2017-03-01,-0.0757482608403853
2017-04-05,-0.19402901087031074
2017-05-02,-0.32435071108945746
2017-06-01,-0.0616640724567427
2017-07-03,-0.34906269567934134
2017-08-01,0.1743691008145405
2017-09-01,-0.04974977990098121
2017-10-09,-0.21767425776274577
2017-11-01,-0.18978311078910257
2017-12-01,0.028628633665607067
2018-01-02,-0.26731168373443875
2018-02-01,0.09513880820493223
2018-03-01,0.1962800129673123
2018-04-02,-0.1822821844403934
2018-05-02,-0.10754352913380855
2018-06-01,0.04975491902752105
2018-07-02,-0.251865065108932
2018-08-01,-0.267680916709886
2018-09-03,-0.21304366006321562
2018-10-08,-0.09857616425496553
2018-11-01,-0.051629594033015425
2018-12-03,-0.11683229772403682
2019-01-02,-0.21444653370493644
2019-02-01,0.44133068753583377
2019-03-01,0.027033800129142603
2019-04-01,-0.35327449256052407
2019-05-06,-0.059179280221122184
2019-06-03,-0.1214305639785642
2019-07-01,-0.200557942841035
2019-08-01,0.18600131995499344
2019-09-02,-0.030191241710020442
2019-10-08,-0.17452508052455637
2019-11-01,-0.1255050267798057
2019-12-02,0.15399510657231155
2020-01-02,0.07499245882847241
2020-02-03,0.25277360399523047
2020-03-02,-0.47855368528512193
2020-04-01,0.17829223313611042
2020-05-06,0.037830515689225463
2020-06-01,0.15448379190691935
2020-07-01,-0.11356063866921345
2020-08-03,-0.24309306321344565
2020-09-01,-0.0711325829110687
2020-10-09,0.0955401058992237
2020-11-02,-0.27759312851358486
2020-12-01,0.04878193040147813
2021-01-04,-0.11614520405822837
2021-02-01,-0.1204024106792113
2021-03-01,-0.28982463253011953
2021-04-01,-0.009788588591942335
2021-05-06,0.16189961825751314
2021-06-01,-0.05305508036569963
2021-07-01,0.06326084715227948
2021-08-02,-0.2065259581832982
2021-09-01,-0.3833256175120178
2021-10-08,-0.04845642986159989
2021-11-01,0.014726035207104037
2021-12-01,-0.4640864823184634
2022-01-04,-0.39303976689986925
2022-02-07,-0.04596674231137992
2022-03-01,-0.11815812933271044
2022-04-01,-0.2608986820237828
2022-05-05,0.12416042360819511
2022-06-01,0.034967835193572945
2022-07-01,0.13950620525851137
2022-08-01,-0.33480821933737337
2022-09-01,-0.2977365229568435
2022-10-10,0.0556949860649992
2022-11-01,-0.12687595174761787
2022-12-01,-0.02568183355929516
2023-01-03,-0.0528537605601523
2023-02-01,-0.17571944142187168
2023-03-01,0.0290704941642398
2023-04-03,-0.1479987007672898
2023-05-04,0.06367563633459476
2023-06-01,-0.022375692833430084
2023-07-03,-0.5033771030002984
2023-08-01,0.0555420048995315
2023-09-01,-0.25741370904797234
2023-10-09,-0.026404411792899433
2023-11-01,0.08897409617716903
2023-12-01,-0.23179994730120518
2024-01-02,-0.4477170633807526
2024-02-01,0.07754330363518805
2024-03-01,0.29249236272458656
2024-04-01,-0.4112772362464794
2024-05-06,-0.09004744630547507
2024-06-03,-0.12514546037607818
2024-07-01,-0.02452246896242633
2024-08-01,-0.16854971319110884
2024-09-02,0.3411211875543439
2024-10-08,-0.06475262839479694
2024-11-01,-0.14306165653513309
2024-12-02,-0.29599730862337303
