,rank_ic
2014-02-07,-0.03923471213243422
2014-03-03,-0.404897204747661
2014-04-01,-0.10407184030231406
2014-05-05,0.1426063007972051
2014-06-03,0.21762967813597617
2014-07-01,-0.35949720921455885
2014-08-01,0.08585472326132046
2014-09-01,0.10891830613215402
2014-10-08,-0.10339542423078556
2014-11-03,-0.16829710556914496
2014-12-01,-0.2690696721726275
2015-01-05,-0.15531262705360338
2015-02-02,0.09266542365774356
2015-03-02,0.029150452968909932
2015-04-01,-0.08221604149574059
2015-05-04,0.1870359233491815
2015-06-01,-0.28971190320745405
2015-07-01,-0.10771242594752266
2015-08-03,-0.30849085125895
2015-09-01,0.13591437853528035
2015-10-08,0.2922605161103134
2015-11-02,0.2317369820064951
2015-12-01,-0.19645094935388047
2016-01-04,-0.31510978285932556
2016-02-01,-0.14695710782512753
2016-03-01,0.25103046173686266
2016-04-01,-0.0556586492128196
2016-05-03,0.041737250577586746
2016-06-01,0.2484929046008841
2016-07-01,-0.5598272326035362
2016-08-01,-0.06475251144708725
2016-09-01,-0.14551360138392608
2016-10-10,0.10510794487239054
2016-11-01,-0.06646377698849557
2016-12-01,-0.2232523211669945
2017-01-03,-0.3987622418769673
2017-02-03,0.12281850210691778
2017-03-01,-0.12591274335356287
2017-04-05,-0.2939548054015018
2017-05-02,-0.3617311356446565
2017-06-01,-0.06846954538357057
2017-07-03,-0.3283762126779086
2017-08-01,0.19864679473276695
2017-09-01,-0.07327889340737476
2017-10-09,-0.222367409652857
2017-11-01,-0.2756100084483213
2017-12-01,-0.03996881434684462
2018-01-02,-0.27290359972861056
2018-02-01,-0.01348219250470454
2018-03-01,0.20252623013385848
2018-04-02,-0.18187694535810722
2018-05-02,-0.09284518462291579
2018-06-01,-0.002338451781099247
2018-07-02,-0.3206693073234279
2018-08-01,-0.2847325108840716
2018-09-03,-0.25425595302893456
2018-10-08,-0.06409405855623294
2018-11-01,-0.11695749659829226
2018-12-03,-0.04406267758492954
2019-01-02,-0.2782364366010557
2019-02-01,0.3322490213774291
2019-03-01,-0.013099284313849817
2019-04-01,-0.3767548535614934
2019-05-06,0.041780534626374995
2019-06-03,-0.14113622259499375
2019-07-01,-0.1637883189951144
2019-08-01,0.15919193267642387
2019-09-02,0.003022866103765322
2019-10-08,-0.19495372304269432
2019-11-01,-0.17668727122422317
2019-12-02,0.19728250625059238
2020-01-02,0.07055817586097327
2020-02-03,0.2094516178658686
2020-03-02,-0.393989536685052
2020-04-01,0.06890022942226341
2020-05-06,0.072934434173924
2020-06-01,0.1302261019697699
2020-07-01,-0.11216622229823456
2020-08-03,-0.17247315674643351
2020-09-01,-0.08595593733758893
2020-10-09,0.042817721736817124
2020-11-02,-0.26362903031487334
2020-12-01,-0.10364592585464975
2021-01-04,-0.16495722031267987
2021-02-01,-0.10700041310069079
2021-03-01,-0.24485164753424968
2021-04-01,-0.11022549317129984
2021-05-06,0.20710240922617595
2021-06-01,-0.05578550580030812
2021-07-01,0.086540843135297
2021-08-02,-0.1878890366086575
2021-09-01,-0.39224130050852
2021-10-08,-0.06385041199849888
2021-11-01,0.12496039877858667
2021-12-01,-0.3934258808560147
2022-01-04,-0.3073900855737095
2022-02-07,0.06615364538281428
2022-03-01,-0.040854481713862044
2022-04-01,-0.35873799507647397
2022-05-05,0.008196550005167873
2022-06-01,-0.019939127272587072
2022-07-01,0.09611472479069545
2022-08-01,-0.3443353139722873
2022-09-01,-0.3403863176816285
2022-10-10,0.05102198286734178
2022-11-01,-0.15804596790678105
2022-12-01,-0.09878820039475704
2023-01-03,0.0005656241465041918
2023-02-01,-0.08526310582602681
2023-03-01,0.012725405750907625
2023-04-03,-0.19953554290894435
2023-05-04,0.1860387066727561
2023-06-01,-0.0001935588532946439
2023-07-03,-0.4705407639399594
2023-08-01,0.10579728900265177
2023-09-01,-0.16704386350132844
2023-10-09,0.004344886035018093
2023-11-01,0.15822246839122572
2023-12-01,-0.13250841691077025
2024-01-02,-0.44095363179573904
2024-02-01,-0.056065527657347104
2024-03-01,0.21549224981173334
2024-04-01,-0.3976699010153861
2024-05-06,-0.04631703110259209
2024-06-03,-0.007504771917288457
2024-07-01,-0.028289490643603518
2024-08-01,-0.18453029232621979
2024-09-02,0.26054286477482747
2024-10-08,0.030918455320707618
2024-11-01,-0.07045333111195673
2024-12-02,-0.2624413614071452
