,rank_ic
2014-02-07,-0.2421052631578947
2014-03-03,-0.44912280701754387
2014-04-01,-0.22987012987012984
2014-05-05,0.3116883116883117
2014-06-03,0.6285714285714287
2014-07-01,-0.20948616600790515
2014-08-01,0.24223602484472054
2014-09-01,0.3969924812030075
2014-10-08,-0.38646616541353385
2014-11-03,-0.32105263157894737
2014-12-01,-0.45789473684210524
2015-01-05,-0.24661654135338343
2015-02-02,0.38947368421052625
2015-03-02,-0.00909090909090909
2015-04-01,-0.02077922077922078
2015-05-04,0.32094943240454077
2015-06-01,-0.4460784313725491
2015-07-01,0.024060150375939848
2015-08-03,-0.6754385964912282
2015-09-01,-0.2982456140350877
2015-10-08,0.38571428571428573
2015-11-02,0.7029926595143988
2015-12-01,-0.45826086956521733
2016-01-04,-0.46153846153846156
2016-02-01,0.05641025641025641
2016-03-01,0.30632411067193677
2016-04-01,-0.17391304347826086
2016-05-03,-0.1078486730660644
2016-06-01,0.13130434782608694
2016-07-01,-0.4969230769230769
2016-08-01,0.06173913043478261
2016-09-01,-0.17094861660079053
2016-10-10,0.0005646527385657821
2016-11-01,-0.06956521739130435
2016-12-01,-0.424901185770751
2017-01-03,-0.43873517786561267
2017-02-03,0.017391304347826087
2017-03-01,0.1660869565217391
2017-04-05,-0.4843478260869564
2017-05-02,-0.21846153846153843
2017-06-01,-0.046153846153846156
2017-07-03,-0.36076923076923073
2017-08-01,0.11461538461538462
2017-09-01,0.0641025641025641
2017-10-09,-0.2838827838827839
2017-11-01,-0.28205128205128205
2017-12-01,0.1395730706075534
2018-01-02,-0.3217338217338217
2018-02-01,0.07044334975369455
2018-03-01,0.2925472747497219
2018-04-02,-0.3552836484983315
2018-05-02,-0.07389162561576353
2018-06-01,-0.11231527093596057
2018-07-02,0.03990147783251231
2018-08-01,-0.3268075639599555
2018-09-03,0.08951612903225807
2018-10-08,-0.4625000000000001
2018-11-01,0.03588709677419356
2018-12-03,-0.002565982404692082
2019-01-02,-0.061163101604278076
2019-02-01,0.4545454545454546
2019-03-01,0.12967914438502673
2019-04-01,-0.3773395721925134
2019-05-06,-0.11363636363636365
2019-06-03,-0.2847593582887701
2019-07-01,-0.1233288770053476
2019-08-01,0.20421122994652408
2019-09-02,0.06350267379679145
2019-10-08,-0.09157754010695188
2019-11-01,-0.37500000000000006
2019-12-02,0.2700534759358289
2020-01-02,0.08856951871657755
2020-02-03,0.32386363636363635
2020-03-02,-0.34973262032085556
2020-04-01,-0.174025974025974
2020-05-06,0.27565131106500756
2020-06-01,0.04843391902215431
2020-07-01,-0.22169595110771578
2020-08-03,0.06554621848739496
2020-09-01,-0.12156862745098039
2020-10-09,-0.07257448433919021
2020-11-02,-0.4255156608097784
2020-12-01,-0.21680672268907566
2021-01-04,-0.24285714285714288
2021-02-01,-0.027501185395922237
2021-03-01,-0.21313418681839733
2021-04-01,-0.573695152642521
2021-05-06,0.24229492650545276
2021-06-01,0.18542510121457492
2021-07-01,0.06378986866791746
2021-08-02,-0.3219512195121952
2021-09-01,-0.16622889305816138
2021-10-08,0.061149825783972135
2021-11-01,0.48466898954703835
2021-12-01,-0.39128919860627187
2022-01-04,-0.4005348026902196
2022-02-07,0.0810933252793718
2022-03-01,-0.3411356085774691
2022-04-01,-0.5766955676201281
2022-05-05,0.022283445425816385
2022-06-01,-0.010872848082150407
2022-07-01,0.07520386590154032
2022-08-01,-0.2289338568408336
2022-09-01,-0.6103896103896104
2022-10-10,0.05119299305345817
2022-11-01,0.09574508256153577
2022-12-01,-0.10500352360817478
2023-01-03,0.08315715292459479
2023-02-01,0.12966878083157152
2023-03-01,-0.12938689217758984
2023-04-03,-0.2979563072586328
2023-05-04,-0.1365750528541226
2023-06-01,-0.09344608879492598
2023-07-03,-0.23579985905567297
2023-08-01,0.10711768851303734
2023-09-01,-0.4402551184945454
2023-10-09,-0.07751937984496124
2023-11-01,0.10316205533596837
2023-12-01,-0.4050065876152832
2024-01-02,-0.47167325428194984
2024-02-01,0.08405797101449275
2024-03-01,0.0683794466403162
2024-04-01,-0.564558629776021
2024-05-06,-0.026210299105766267
2024-06-03,-0.13734196731421525
2024-07-01,0.07739747147702744
2024-08-01,-0.33086648165279064
2024-09-02,0.2605612087573234
2024-10-08,0.12969472710453284
2024-11-01,-0.16361393771199503
2024-12-02,-0.28868331791551033
