,rank_ic
2014-09-01,0.009803921568627453
2014-10-08,-0.16176470588235298
2014-11-03,0.005159958720330237
2014-12-01,-0.3175438596491228
2015-01-05,0.2421052631578947
2015-02-02,-0.15263157894736842
2015-03-02,-0.05864661654135337
2015-04-01,0.18496240601503755
2015-05-04,0.607843137254902
2015-06-01,0.15
2015-07-01,0.08578431372549021
2015-08-03,-0.35
2015-09-01,-0.5868131868131868
2015-10-08,0.32301341589267285
2015-11-02,0.008771929824561405
2015-12-01,-0.313382269904009
2016-01-04,-0.21739130434782608
2016-02-01,-0.23652173913043475
2016-03-01,0.3102766798418973
2016-04-01,-0.02766798418972332
2016-05-03,-0.03766233766233767
2016-06-01,0.31478260869565217
2016-07-01,0.34076923076923077
2016-08-01,-0.03217391304347826
2016-09-01,-0.383399209486166
2016-10-10,0.13382269904009036
2016-11-01,-0.13391304347826086
2016-12-01,0.05928853754940712
2017-01-03,0.2049689440993789
2017-02-03,0.23715415019762848
2017-03-01,0.21047430830039524
2017-04-05,-0.09542631281761718
2017-05-02,-0.1492094861660079
2017-06-01,0.22826086956521738
2017-07-03,0.23616600790513834
2017-08-01,-0.21913043478260866
2017-09-01,0.10495726495726496
2017-10-09,0.03111111111111111
2017-11-01,0.08307692307692309
2017-12-01,0.3492063492063492
2018-01-02,-0.21162393162393162
2018-02-01,0.0757020757020757
2018-03-01,-0.2906403940886699
2018-04-02,0.07783251231527093
2018-05-02,0.1434044882320744
2018-06-01,0.4466338259441708
2018-07-02,-0.0049261083743842365
2018-08-01,0.2068965517241379
2018-09-03,-0.30685483870967745
2018-10-08,-0.6084677419354839
2018-11-01,-0.22258064516129034
2018-12-03,0.020527859237536656
2019-01-02,0.28665689149560114
2019-02-01,-0.1660557184750733
2019-03-01,-0.1601906158357771
2019-04-01,-0.1656891495601173
2019-05-06,-0.30681818181818177
2019-06-03,0.03995601173020528
2019-07-01,0.07185828877005349
2019-08-01,-0.20855614973262035
2019-09-02,-0.10661764705882353
2019-10-08,-0.10160427807486631
2019-11-01,-0.13168449197860962
2019-12-02,0.2038770053475936
2020-01-02,0.11564171122994654
2020-02-03,0.13520514796098296
2020-03-02,-0.3699866310160428
2020-04-01,0.27774064171123
2020-05-06,-0.044121333821631026
2020-06-01,0.07787433155080214
2020-07-01,-0.09725935828877007
2020-08-03,-0.09725935828877007
2020-09-01,-0.19144385026737967
2020-10-09,0.15173796791443853
2020-11-02,-0.05046791443850268
2020-12-01,0.25347593582887695
2021-01-04,0.46829640947288
2021-02-01,-0.1367456073338426
2021-03-01,-0.2187675070028011
2021-04-01,0.00784313725490196
2021-05-06,-0.47288006111535524
2021-06-01,0.018487394957983194
2021-07-01,-0.10504201680672269
2021-08-02,0.04453024453024454
2021-09-01,-0.3843053579895685
2021-10-08,-0.23580260422365687
2021-11-01,0.07670423459897144
2021-12-01,-0.32753036437246963
2022-01-04,-0.10393996247654785
2022-02-07,-0.053095684803001884
2022-03-01,-0.2641651031894935
2022-04-01,-0.08217636022514073
2022-05-05,-0.3742964352720451
2022-06-01,-0.3515679442508711
2022-07-01,-0.5090592334494773
2022-08-01,0.19027484143763213
2022-09-01,0.2407127755964965
2022-10-10,-0.4444276653578979
2022-11-01,0.2722845171268911
2022-12-01,0.08577469042585321
2023-01-03,-0.2881304741769858
2023-02-01,-0.09453337360314104
2023-03-01,-0.12231954092419209
2023-04-03,0.2558139534883721
2023-05-04,0.061159770462096044
2023-06-01,-0.17026074700493304
2023-07-03,-0.27103594080338267
2023-08-01,0.2542635658914728
2023-09-01,-0.14715106249665613
2023-10-09,-0.13121916842847076
2023-11-01,0.19689922480620156
2023-12-01,0.07949260042283297
2024-01-02,0.03396758280479211
2024-02-01,-0.299506694855532
2024-03-01,0.4163495419309372
2024-04-01,0.0580690627202255
2024-05-06,0.07019027484143762
2024-06-03,0.16231884057971013
2024-07-01,-0.4845849802371541
2024-08-01,-0.06613965744400527
2024-09-02,-0.21897233201581026
2024-10-08,-0.12266139657444006
2024-11-01,-0.22676534073388835
2024-12-02,-0.258341042244835
