,rank_ic
2014-02-07,-0.34912280701754383
2014-03-03,-0.5385964912280702
2014-04-01,-0.13246753246753248
2014-05-05,0.01948051948051948
2014-06-03,0.01818181818181818
2014-07-01,-0.2549407114624506
2014-08-01,-0.11123658949745907
2014-09-01,-0.27518796992481204
2014-10-08,-0.4240601503759398
2014-11-03,0.012280701754385965
2014-12-01,0.39824561403508774
2015-01-05,-0.4977443609022556
2015-02-02,0.04060150375939849
2015-03-02,0.011688311688311687
2015-04-01,-0.1
2015-05-04,-0.33746130030959753
2015-06-01,0.10294117647058824
2015-07-01,-0.045112781954887216
2015-08-03,0.28947368421052627
2015-09-01,0.35397316821465424
2015-10-08,-0.3337662337662338
2015-11-02,-0.007340485601355168
2015-12-01,-0.477391304347826
2016-01-04,-0.05538461538461539
2016-02-01,-0.3011965811965812
2016-03-01,-0.02075098814229249
2016-04-01,-0.6650197628458498
2016-05-03,-0.17899491812535295
2016-06-01,-0.39652173913043476
2016-07-01,-0.37538461538461537
2016-08-01,-0.3356521739130434
2016-09-01,-0.25691699604743085
2016-10-10,-0.5708639186900057
2016-11-01,-0.050434782608695654
2016-12-01,-0.38932806324110675
2017-01-03,0.3211462450592885
2017-02-03,-0.37913043478260866
2017-03-01,-0.2269565217391304
2017-04-05,-0.4756521739130434
2017-05-02,0.3446153846153846
2017-06-01,0.05846153846153846
2017-07-03,0.21615384615384614
2017-08-01,-0.41692307692307695
2017-09-01,-0.11782661782661781
2017-10-09,-0.31318681318681324
2017-11-01,0.002393162393162393
2017-12-01,0.36891078270388616
2018-01-02,-0.08241758241758242
2018-02-01,0.04630541871921181
2018-03-01,-0.2667408231368187
2018-04-02,-0.3659621802002225
2018-05-02,-0.2866995073891625
2018-06-01,0.28472906403940884
2018-07-02,-0.17536945812807878
2018-08-01,-0.10344827586206896
2018-09-03,0.23830645161290326
2018-10-08,-0.17983870967741938
2018-11-01,-0.35161290322580646
2018-12-03,-0.03372434017595308
2019-01-02,0.09959893048128343
2019-02-01,0.08923796791443851
2019-03-01,-0.22894385026737968
2019-04-01,-0.13736631016042783
2019-05-06,0.021056149732620322
2019-06-03,-0.2964572192513369
2019-07-01,-0.24064171122994651
2019-08-01,-0.06985294117647059
2019-09-02,0.05113636363636364
2019-10-08,-0.19251336898395724
2019-11-01,-0.09558823529411765
2019-12-02,0.08422459893048129
2020-01-02,-0.05748663101604279
2020-02-03,0.3178475935828877
2020-03-02,-0.5126050420168067
2020-04-01,0.06340718105423987
2020-05-06,0.17174726920014885
2020-06-01,0.033766233766233764
2020-07-01,-0.18869365928189455
2020-08-03,0.00784313725490196
2020-09-01,-0.18095238095238098
2020-10-09,-0.27669977081741787
2020-11-02,-0.09457601222307105
2020-12-01,0.2582633053221289
2021-01-04,0.20000000000000004
2021-02-01,-0.20128022759601705
2021-03-01,-0.4964438122332859
2021-04-01,-0.4507057664952402
2021-05-06,-0.12873399715504977
2021-06-01,-0.14230769230769233
2021-07-01,-0.05215759849906192
2021-08-02,-0.2545966228893059
2021-09-01,0.04052532833020639
2021-10-08,0.0456445993031359
2021-11-01,0.07177700348432058
2021-12-01,-0.19250871080139373
2022-01-04,-0.29649137022931693
2022-02-07,-0.04651162790697675
2022-03-01,-0.2171549380851706
2022-04-01,-0.16911109310428651
2022-05-05,-0.2781784296248278
2022-06-01,0.0360918151615826
2022-07-01,-0.2736333434007852
2022-08-01,-0.009664753850800362
2022-09-01,-0.34959226819691935
2022-10-10,-0.41890667472062826
2022-11-01,0.13621776730363605
2022-12-01,-0.06229739252995067
2023-01-03,-0.23368569415081042
2023-02-01,0.06694855532064833
2023-03-01,0.05327695560253699
2023-04-03,-0.04806201550387596
2023-05-04,-0.2713178294573643
2023-06-01,-0.2630021141649049
2023-07-03,-0.3489781536293164
2023-08-01,0.011839323467230442
2023-09-01,-0.48077804039855754
2023-10-09,-0.19704016913319236
2023-11-01,0.05823451910408431
2023-12-01,-0.4270092226613965
2024-01-02,0.05876152832674571
2024-02-01,0.35704874835309613
2024-03-01,-0.13913043478260867
2024-04-01,-0.49354413702239786
2024-05-06,0.19457292630280604
2024-06-03,0.13006475485661423
2024-07-01,-0.3515880357693494
2024-08-01,-0.2024668516805427
2024-09-02,-0.04384828862164662
2024-10-08,-0.0790009250693802
2024-11-01,-0.44545174221399936
2024-12-02,-0.011902559358618562
